Site Code,Project Name,Site Name,Barangay,Municipality,Province,District,Latitude,Longitude,Date of Activation,Status
SINAG-R2-006A,Free-WIFI for All,MDRRMO - 3rd Floor,San Jose,Baggao,Cagayan,Lone District,17.889306,121.87138,3/3/2025,Done
SINAG-R2-006B,Free-WIFI for All,MDRRMO Grounds,San Jose,Baggao,Cagayan,Lone District,17.889306,121.87138,3/3/2025,Done
SINAG-R2-007A,Free-WIFI for All,MDRRMO Buguey Lobby,Centro (Pob.),Buguey,Cagayan,Lone District,18.457295,122.142854,3/3/2025,Done
SINAG-R2-007B,Free-WIFI for All,MDRRMO Buguey Grounds,Centro (Pob.),Buguey,Cagayan,Lone District,18.457295,122.142854,3/3/2025,Done
SINAG-R2-008A,Free-WIFI for All,MDRRMO Calayan Office,Poblacion,Calayan,Cagayan,Lone District,19.261818,121.475263,3/3/2025,Done
SINAG-R2-008B,Free-WIFI for All,MDRRMO Calayan LGU Lobby,Poblacion,Calayan,Cagayan,Lone District,19.261818,121.475263,3/3/2025,Done
SINAG-R2-010A,Free-WIFI for All,MDRRMO Claveria Lobby,Centro II (Pob.),Claveria,Cagayan,Lone District,18.605486,121.081758,3/3/2025,Done
SINAG-R2-010B,Free-WIFI for All,MDRRMO Claveria Right Wing,Centro II (Pob.),Claveria,Cagayan,Lone District,18.605486,121.081758,3/3/2025,Done
SINAG-R2-011A,Free-WIFI for All,MDRRMO Gattaran Lobby,Centro Sur (Pob.),Gattaran,Cagayan,Lone District,18.061106,121.646092,3/3/2025,Done
SINAG-R2-011B,Free-WIFI for All,MDRRMO Gattaran Grounds,Centro Sur (Pob.),Gattaran,Cagayan,Lone District,18.061106,121.646092,3/3/2025,Done
SINAG-R2-018A,Free-WIFI for All,MDRRMO Sanchez Mira-  Left Wing,Centro I (Pob.),Sanchez Mira,Cagayan,Lone District,18.5593,121.233986,3/3/2025,Done
SINAG-R2-018B,Free-WIFI for All,MDRRMO Sanchez Mira-  Right Wing,Centro I (Pob.),Sanchez Mira,Cagayan,Lone District,18.5593,121.233986,3/3/2025,Done
SINAG-R2-028A,Free-WIFI for All,MDRRMO Sta. Praxedes Lobby,Centro II (Pob.),Sta. Praxedes,Cagayan,Lone District,18.563968,120.991214,3/3/2025,Done
SINAG-R2-028B,Free-WIFI for All,MDRRMO Sta. Praxedes  Grounds,Centro II (Pob.),Sta. Praxedes,Cagayan,Lone District,18.563968,120.991214,3/3/2025,Done
SINAG-R2-001A,Free-WIFI for All,Northwestern Cagayan General Hospital Hallway 1 (Along Pharmacy),Pinili,Abulug,Cagayan,Lone District,17.561069,121.682947,3/3/2025,Done
SINAG-R2-001B,Free-WIFI for All,Northwestern Cagayan General Hospital Hallway 2 (Along Offices),Pinili,Abulug,Cagayan,Lone District,17.561069,121.682947,3/3/2025,Done
SINAG-R2-016A,Free-WIFI for All,Building 1 (Principal’s Office),Poblacion,Rizal,Cagayan,Lone District,17.845863,121.34617,3/3/2025,Done
SINAG-R2-016B,Free-WIFI for All,Building 2 (Grade 5),Poblacion,Rizal,Cagayan,Lone District,17.845863,121.34617,3/3/2025,Done
SINAG-R2-025A,Free-WIFI for All,Sta Clara Barangay Hall  Lobby,Santa Clara,Sta. Ana,Cagayan,Lone District,18.415915,122.203013,3/3/2025,Done
SINAG-R2-025B,Free-WIFI for All,Sta Clara Barangay Hall Gym,Santa Clara,Sta. Ana,Cagayan,Lone District,18.415915,122.203013,3/3/2025,Done
SINAG-R2-027A,Free-WIFI for All,Sta Clara Elementary School Main Bldg. - Left Side,Santa Clara,Sta. Ana,Cagayan,Lone District,18.415873,122.202822,3/3/2025,Done
SINAG-R2-027B,Free-WIFI for All,Sta Clara Elementary School Main Bldg. - Right  Side,Santa Clara,Sta. Ana,Cagayan,Lone District,18.415873,122.202822,3/3/2025,Done
SINAG-R2-014A,Free-WIFI for All,TFLC - Sub-Capitol 2nd Floor,Bangag,Lal-lo,Cagayan,Lone District,18.121222,121.663339,3/3/2025,Done
SINAG-R2-014B,Free-WIFI for All,TFLC - Sub-Capitol 1st  Floor,Bangag,Lal-lo,Cagayan,Lone District,18.121222,121.663339,3/3/2025,Done
SINAG-R2-003A,Free-WIFI for All,TFLC Amulung Lobby,Annafatan,Amulung,Cagayan,Lone District,17.823853,121.726185,3/3/2025,Done
SINAG-R2-003B,Free-WIFI for All,TFLC Amulung Grounds,Annafatan,Amulung,Cagayan,Lone District,17.823853,121.726185,3/3/2025,Done
SINAG-R2-029A,Free-WIFI for All,TFLC Tuao TFLC Left Side,Poblacion I,Tuao,Cagayan,Lone District,17.708885,121.537983,3/3/2025,Done
SINAG-R2-029B,Free-WIFI for All,TFLC Tuao AP2 TFLC Right  Side,Poblacion I,Tuao,Cagayan,Lone District,17.708885,121.537983,3/3/2025,Done
SINAG-R2-026A,Free-WIFI for All,San Vicente Barangay Hall Lobby,San Vicente,Sta. Ana,Cagayan,Lone District,18.505315,122.152071,3/3/2025,Done
SINAG-R2-026B,Free-WIFI for All,San Vicente Barangay Hall Gym,San Vicente,Sta. Ana,Cagayan,Lone District,18.505315,122.152071,3/3/2025,Done
PIALEOS-R02-001,Free-WIFI for All,Regional Office - 1A,San Gabriel,Tuguegarao City,Cagayan,Lone District,17.62164,121.721895,1/14/2025,Done
PIALEOS-R02-001,Free-WIFI for All,Regional Office - 2A,San Gabriel,Tuguegarao City,Cagayan,Lone District,17.62164,121.721895,1/14/2025,Done
PIALEOS-R02-002,Free-WIFI for All,Regional Office - 1B,San Gabriel,Tuguegarao City,Cagayan,Lone District,17.62164,121.721895,1/14/2025,Done
PIALEOS-R02-002,Free-WIFI for All,Regional Office - 2B,San Gabriel,Tuguegarao City,Cagayan,Lone District,17.62164,121.721895,1/14/2025,Done
PIALEOS-R02-003,Free-WIFI for All,Cagayan PO - 1A,San Gabriel,Tuguegarao City,Cagayan,Lone District,17.62164,121.721895,1/14/2025,Done
PIALEOS-R02-003,Free-WIFI for All,Cagayan PO - 2A,San Gabriel,Tuguegarao City,Cagayan,Lone District,17.62164,121.721895,1/14/2025,Done
PIALEOS-R02-004,Free-WIFI for All,Cagayan PO - 1B,San Gabriel,Tuguegarao City,Cagayan,Lone District,17.62164,121.721895,1/14/2025,Done
PIALEOS-R02-004,Free-WIFI for All,Cagayan PO - 2B,San Gabriel,Tuguegarao City,Cagayan,Lone District,17.62164,121.721895,1/14/2025,Done
PLEO2-L1-0042,Free-WIFI for All,Dalayap Barangay Hall,Dalayap,Allacapan,Cagayan,Lone District,18.190776,121.625499,6/27/2024,Done
PLEO2-L1-0043,Free-WIFI for All,Tabbac Barangay Hall,Tabbac,Buguey,Cagayan,Lone District,18.229836,121.798743,6/27/2024,Done
PLEO2-L1-0044,Free-WIFI for All,San Vicente Barangay Hall,San Vicente,Gattaran,Cagayan,Lone District,17.973366,121.612995,6/26/2024,Done
PLEO2-L1-0045,Free-WIFI for All,Garab Barangay Hall,Garab,Iguig,Cagayan,Lone District,17.7458,121.7551,6/26/2024,Done
PLEO2-L1-0046,Free-WIFI for All,Dungeg Barangay Hall,Dungeg,Santa Ana,Cagayan,Lone District,18.444754,122.188819,6/28/2024,Done
PLEO2-L1-0047,Free-WIFI for All,Gosi Barangay Hall,Gosi Norte,Tuguegarao City,Cagayan,Lone District,17.592655,121.767985,6/22/2024,Done
II-001A,Free-WIFI for All,Abulug Municipal Plaza - Town Hall 2F Hallway 1,Libertad,Abulug,Cagayan,Lone District,20.350456,121.938688,10/13/2023,Done
II-001B,Free-WIFI for All,Abulug Municipal Plaza - Town Hall 2F Hallway 2,Libertad,Abulug,Cagayan,Lone District,20.350456,121.938688,10/13/2023,Done
II-001C,Free-WIFI for All,Abulug Municipal Plaza - Lobby,Libertad,Abulug,Cagayan,Lone District,20.350456,121.938688,10/13/2023,Done
II-002A,Free-WIFI for All,Allacapan Municipal Plaza - RHU,Daan-Ili,Allacapan,Cagayan,Lone District,18.225864,121.555509,10/13/2023,Done
II-002B,Free-WIFI for All,Allacapan Municipal Plaza - Municipal Hall - Front,Daan-Ili,Allacapan,Cagayan,Lone District,18.225864,121.555509,10/13/2023,Done
II-002C,Free-WIFI for All,Allacapan Municipal Plaza - Gym,Daan-Ili,Allacapan,Cagayan,Lone District,18.225864,121.555509,10/13/2023,Done
II-003A,Free-WIFI for All,Ballesteros Municipal Plaza - Main Bldg. Left Side,Centro West (Pob.),Ballesteros,Cagayan,Lone District,18.409284,121.514715,10/13/2023,Done
II-003B,Free-WIFI for All,Ballesteros Municipal Plaza - Main Bldg. Right Side,Centro West (Pob.),Ballesteros,Cagayan,Lone District,18.409284,121.514715,10/13/2023,Done
II-003C,Free-WIFI for All,Ballesteros Municipal Plaza - Main Bldg. Back Side,Centro West (Pob.),Ballesteros,Cagayan,Lone District,18.409284,121.514715,10/13/2023,Done
II-004A,Free-WIFI for All,Buguey Municipal Plaza - Main Bldg. Lobby,Centro (Pob.),Buguey,Cagayan,Lone District,18.289077,121.832196,10/11/2023,Done
II-004B,Free-WIFI for All,Buguey Municipal Plaza - Main Bldg. Front,Centro (Pob.),Buguey,Cagayan,Lone District,18.289077,121.832196,10/11/2023,Done
II-004C,Free-WIFI for All,Buguey Municipal Plaza - Main Bldg. Left Side,Centro (Pob.),Buguey,Cagayan,Lone District,18.289077,121.832196,10/11/2023,Done
II-014A,Free-WIFI for All,Calayan Municipal Plaza - Main Bldg. 2F Lobby,Poblacion,Calayan,Cagayan,Lone District,19.261686,121.475103,10/18/2023,Done
II-014B,Free-WIFI for All,Calayan Municipal Plaza - Park,Poblacion,Calayan,Cagayan,Lone District,19.261686,121.475103,10/18/2023,Done
II-014C,Free-WIFI for All,Calayan Municipal Plaza - Main Bldg. Left Wing,Poblacion,Calayan,Cagayan,Lone District,19.261686,121.475103,10/18/2023,Done
II-005A,Free-WIFI for All,Camalaniugan Municipal Plaza - Main Bldg. Left Side Open Area,Dacal-Lafugu,Camalaniugan,Cagayan,Lone District,18.268421,121.683203,10/11/2023,Done
II-005B,Free-WIFI for All,Camalaniugan Municipal Plaza - Park,Dacal-Lafugu,Camalaniugan,Cagayan,Lone District,18.268421,121.683203,10/11/2023,Done
II-005C,Free-WIFI for All,Camalaniugan Municipal Plaza - Main Bldg.,Dacal-Lafugu,Camalaniugan,Cagayan,Lone District,18.268421,121.683203,10/11/2023,Done
II-006A,Free-WIFI for All,Claveria Municipal Plaza - Gym,Centro II (Pob.),Claveria,Cagayan,Lone District,18.60501,121.080587,10/10/2023,Done
II-006B,Free-WIFI for All,Claveria Municipal Plaza - Main Bldg.,Centro II (Pob.),Claveria,Cagayan,Lone District,18.60501,121.080587,10/10/2023,Done
II-006C,Free-WIFI for All,Claveria Municipal Plaza - Park,Centro II (Pob.),Claveria,Cagayan,Lone District,18.60501,121.080587,10/10/2023,Done
II-012A,Free-WIFI for All,DICT Regional Office II - Main Bldg. Back Side,San Gabriel,Tuguegarao City,Cagayan,Lone District,17.621643,121.72186,10/20/2023,Done
II-012B,Free-WIFI for All,DICT Regional Office II - 1F Training Center,San Gabriel,Tuguegarao City,Cagayan,Lone District,17.621643,121.72186,10/20/2023,Done
II-012C,Free-WIFI for All,DICT Regional Office II - 2F Training Center,San Gabriel,Tuguegarao City,Cagayan,Lone District,17.621643,121.72186,10/20/2023,Done
II-007A,Free-WIFI for All,Lasam Municipal Plaza - Visitor's Lounge,Centro I (Pob.),Lasam,Cagayan,Lone District,18.063421,121.599062,10/12/2023,Done
II-007B,Free-WIFI for All,Lasam Municipal Plaza - Main Bldg. 2F,Centro I (Pob.),Lasam,Cagayan,Lone District,18.063421,121.599062,10/12/2023,Done
II-007C,Free-WIFI for All,Lasam Municipal Plaza - Park,Centro I (Pob.),Lasam,Cagayan,Lone District,18.063421,121.599062,10/12/2023,Done
II-008A,Free-WIFI for All,Pamplona Municipal Plaza - Gym,Centro (Pob.),Pamplona,Cagayan,Lone District,18.465344,121.341544,10/13/2023,Done
II-008B,Free-WIFI for All,Pamplona Municipal Plaza - RHU Bldg. Side,Centro (Pob.),Pamplona,Cagayan,Lone District,18.465344,121.341544,10/13/2023,Done
II-008C,Free-WIFI for All,Pamplona Municipal Plaza - Park,Centro (Pob.),Pamplona,Cagayan,Lone District,18.465344,121.341544,10/13/2023,Done
II-015A,Free-WIFI for All,Rizal Municipal Plaza - Main Bldg. 1F Lobby,Poblacion,Rizal,Cagayan,Lone District,17.846176,121.345541,10/12/2023,Done
II-015B,Free-WIFI for All,Rizal Municipal Plaza - Municipal Grounds,Poblacion,Rizal,Cagayan,Lone District,17.846176,121.345541,10/12/2023,Done
II-015C,Free-WIFI for All,Rizal Municipal Plaza - Main Bldg. 2F Lobby,Poblacion,Rizal,Cagayan,Lone District,17.846176,121.345541,10/12/2023,Done
II-009A,Free-WIFI for All,Sanchez-Mira Municipal Plaza - Main Bldg. Front,Centro I (Pob.),Sanchez-Mira,Cagayan,Lone District,18.56117,121.232707,10/10/2023,Done
II-009B,Free-WIFI for All,Sanchez-Mira Municipal Plaza - Main Bldg. Lobby,Centro I (Pob.),Sanchez-Mira,Cagayan,Lone District,18.56117,121.232707,10/10/2023,Done
II-009C,Free-WIFI for All,Sanchez-Mira Municipal Plaza - Gym,Centro I (Pob.),Sanchez-Mira,Cagayan,Lone District,18.56117,121.232707,10/10/2023,Done
II-010A,Free-WIFI for All,Santa Praxedes Municipal Plaza - Gym,Centro I (Pob.),Santa Praxedes,Cagayan,Lone District,18.563626,120.990875,10/10/2023,Done
II-010B,Free-WIFI for All,Santa Praxedes Municipal Plaza - Main Bldg.,Centro I (Pob.),Santa Praxedes,Cagayan,Lone District,18.563626,120.990875,10/10/2023,Done
II-010C,Free-WIFI for All,Santa Praxedes Municipal Plaza - Sta. Praxedes ES,Centro I (Pob.),Santa Praxedes,Cagayan,Lone District,18.563626,120.990875,10/10/2023,Done
II-011A,Free-WIFI for All,Santa Teresita Municipal Plaza - Main Bldg. Right Wing,Villa,Santa Teresita,Cagayan,Lone District,18.247806,121.903647,10/11/2023,Done
II-011B,Free-WIFI for All,Santa Teresita Municipal Plaza - Main Bldg. Admin,Villa,Santa Teresita,Cagayan,Lone District,18.247806,121.903647,10/11/2023,Done
II-011C,Free-WIFI for All,Santa Teresita Municipal Plaza - Main Bldg. Left Wing,Villa,Santa Teresita,Cagayan,Lone District,18.247806,121.903647,10/11/2023,Done
II-021A,Free-WIFI for All,C. Verzosa Elementary School - AP 1,C. Verzosa,Baggao,Cagayan,Lone District,18.027596,122.072382,12/19/2023,Done
II-021B,Free-WIFI for All,C. Verzosa Elementary School - AP 2,C. Verzosa,Baggao,Cagayan,Lone District,18.027596,122.072382,12/19/2023,Done
II-021C,Free-WIFI for All,C. Verzosa Elementary School - AP 3,C. Verzosa,Baggao,Cagayan,Lone District,18.027596,122.072382,12/19/2023,Done
II-025A,Free-WIFI for All,Kittag Elementary School - AP 1,Kittag,Sanchez-Mira,Cagayan,Lone District,18.50828,121.213,12/19/2023,Done
II-025B,Free-WIFI for All,Kittag Elementary School - AP 2,Kittag,Sanchez-Mira,Cagayan,Lone District,18.50828,121.213,12/19/2023,Done
II-025C,Free-WIFI for All,Kittag Elementary School - AP 3,Kittag,Sanchez-Mira,Cagayan,Lone District,18.50828,121.213,12/19/2023,Done
II-027A,Free-WIFI for All,Lagum Elementary School - AP 1,Lipatan,Santo Niño,Cagayan,Lone District,17.912669,121.491318,12/19/2023,Done
II-027B,Free-WIFI for All,Lagum Elementary School - AP 2,Lipatan,Santo Niño,Cagayan,Lone District,17.912669,121.491318,12/19/2023,Done
II-027C,Free-WIFI for All,Lagum Elementary School - AP 3,Lipatan,Santo Niño,Cagayan,Lone District,17.912669,121.491318,12/19/2023,Done
II-023A,Free-WIFI for All,Masi Elementary School - AP 1,Masi,Rizal,Cagayan,Lone District,17.91167,121.3931,12/19/2023,Done
II-023B,Free-WIFI for All,Masi Elementary School - AP 2,Masi,Rizal,Cagayan,Lone District,17.91167,121.3931,12/19/2023,Done
II-023C,Free-WIFI for All,Masi Elementary School - AP 3,Masi,Rizal,Cagayan,Lone District,17.91167,121.3931,12/19/2023,Done
II-026A,Free-WIFI for All,Paddaya Elementary School - AP 1,Paddaya,Aparri,Cagayan,Lone District,18.32287,121.738984,12/19/2023,Done
II-026B,Free-WIFI for All,Paddaya Elementary School - AP 2,Paddaya,Aparri,Cagayan,Lone District,18.32287,121.738984,12/19/2023,Done
II-026C,Free-WIFI for All,Paddaya Elementary School - AP 3,Paddaya,Aparri,Cagayan,Lone District,18.32287,121.738984,12/19/2023,Done
II-029A,Free-WIFI for All,Quibal Elementary School - AP 1,Quibal,Peñablanca,Cagayan,Lone District,17.718254,121.810146,12/19/2023,Done
II-029B,Free-WIFI for All,Quibal Elementary School - AP 2,Quibal,Peñablanca,Cagayan,Lone District,17.718254,121.810146,12/19/2023,Done
II-029C,Free-WIFI for All,Quibal Elementary School - AP 3,Quibal,Peñablanca,Cagayan,Lone District,17.718254,121.810146,12/19/2023,Done
II-024A,Free-WIFI for All,San Juan Elementary School - AP 1,San Juan,Rizal,Cagayan,Lone District,18.477349,121.345099,12/19/2023,Done
II-024B,Free-WIFI for All,San Juan Elementary School - AP 2,San Juan,Rizal,Cagayan,Lone District,18.477349,121.345099,12/19/2023,Done
II-024C,Free-WIFI for All,San Juan Elementary School - AP 3,San Juan,Rizal,Cagayan,Lone District,18.477349,121.345099,12/19/2023,Done
II-028A,Free-WIFI for All,San Vicente Elementary School - AP 1,San Vicente,Baggao,Cagayan,Lone District,17.916666,121.966667,12/19/2023,Done
II-028B,Free-WIFI for All,San Vicente Elementary School - AP 2,San Vicente,Baggao,Cagayan,Lone District,17.916666,121.966667,12/19/2023,Done
II-028C,Free-WIFI for All,San Vicente Elementary School - AP 3,San Vicente,Baggao,Cagayan,Lone District,17.916666,121.966667,12/19/2023,Done
II-022A,Free-WIFI for All,Tupanna Elementary School - AP 1,Tupanna,Pamplona,Cagayan,Lone District,18.481784,121.392523,12/19/2023,Done
II-022B,Free-WIFI for All,Tupanna Elementary School - AP 2,Tupanna,Pamplona,Cagayan,Lone District,18.481784,121.392523,12/19/2023,Done
II-022C,Free-WIFI for All,Tupanna Elementary School - AP 3,Tupanna,Pamplona,Cagayan,Lone District,18.481784,121.392523,12/19/2023,Done
PICS-PPph2-R02-084,Free-WIFI for All,Ammubuan Barangay Hall,Ammubuan,Ballesteros,Cagayan,Lone District,18.39681,121.536916,9/15/2024,Done
PICS-PPph2-R02-121,Free-WIFI for All,Amulung National High School,Centro,Amulung,Cagayan,Lone District,17.824822,121.724663,9/15/2024,Done
PICS-PPph2-R02-101,Free-WIFI for All,Andarayan National High School,Andarayan North,Solana,Cagayan,Lone District,17.687518,121.71704,9/15/2024,Done
PICS-PPph2-R02-088,Free-WIFI for All,Babuyan Claro Barangay Hall,Babuyan Claro,Calayan,Cagayan,Lone District,19.475667,121.965435,9/15/2024,Done
PICS-PPph2-R02-120,Free-WIFI for All,Baculud National High School,Baculud,Amulung,Cagayan,Lone District,17.862966,121.715078,9/15/2024,Done
PICS-PPph2-R02-111,Free-WIFI for All,Bangag Integrated School,Bangag,Solana,Cagayan,Lone District,17.708774,121.697424,9/15/2024,Done
PICS-PPph2-R02-078,Free-WIFI for All,Banguian Elementary School,Banguian,Abulug,Cagayan,Lone District,18.390158,121.44902,9/15/2024,Done
PICS-PPph2-R02-085,Free-WIFI for All,Baran Barangay Hall,Baran,Ballesteros,Cagayan,Lone District,18.382331,121.474672,9/15/2024,Done
PICS-PPph2-R02-117,Free-WIFI for All,Bayabat National High School,Bayabat,Amulung,Cagayan,Lone District,17.821549,121.611795,9/15/2024,Done
PICS-PPph2-R02-118,Free-WIFI for All,Bayabat National High School - La Suerte Ext.,La Suerte,Amulung,Cagayan,Lone District,17.805569,121.613364,9/15/2024,Done
PICS-PPph2-R02-081,Free-WIFI for All,Burot Barangay Hall,Burot,Allacapan,Cagayan,Lone District,18.219438,121.569335,9/15/2024,Done
PICS-PPph2-R02-090,Free-WIFI for All,Cadongdongan Elementary School,Cadongdongan,Sta. Praxedes,Cagayan,Lone District,19.261732,121.47523,9/15/2024,Done
PICS-PPph2-R02-091,Free-WIFI for All,Calayan Hs,Poblacion,Calayan,Cagayan,Lone District,19.26032,121.475942,9/15/2024,Done
PICS-PPph2-R02-092,Free-WIFI for All,Calayan Hs - Camiguin Annex,Balatubat,Calayan,Cagayan,Lone District,18.908282,121.867116,9/15/2024,Done
PICS-PPph2-R02-093,Free-WIFI for All,Calayan Hs - Dibay Ext.,Dibay,Calayan,Cagayan,Lone District,19.376505,121.398392,9/15/2024,Done
PICS-PPph2-R02-094,Free-WIFI for All,Calayan Hs- Dilam Extension,Dilam,Calayan,Cagayan,Lone District,19.371143,121.502671,9/15/2024,Done
PICS-PPph2-R02-096,Free-WIFI for All,Cambabangan Barangay Hall,Cambabangan,Rizal,Cagayan,Lone District,17.847798,121.375163,9/15/2024,Done
PICS-PPph2-R02-082,Free-WIFI for All,Capagaran Barangay Hall,Capagaran,Allacapan,Cagayan,Lone District,18.160141,121.52275,9/15/2024,Done
PICS-PPph2-R02-083,Free-WIFI for All,Capalutan Barangay Hall,Capagaran,Allacapan,Cagayan,Lone District,18.138818,121.522054,9/15/2024,Done
PICS-PPph2-R02-074,Free-WIFI for All,Centro BH(Abulug Boulevard),Centro (Pob.),Abulug,Cagayan,Lone District,18.445373,121.471777,9/15/2024,Done
PICS-PPph2-R02-089,Free-WIFI for All,Centro Ii Barangay Hall,Centro II,Calayan,Cagayan,Lone District,19.269268,121.457209,9/15/2024,Done
PICS-PPph2-R02-080,Free-WIFI for All,Claveria Municipal Gym,Centro I (Pob.),Claveria,Cagayan,Lone District,18.60527,121.081335,9/15/2024,Done
PICS-PPph2-R02-115,Free-WIFI for All,Cordova National High School,Cordova,Amulung,Cagayan,Lone District,17.770712,121.644479,9/15/2024,Done
PICS-PPph2-R02-079,Free-WIFI for All,CSU old site Park,Centro I (Pob.),Sanchez Mira,Cagayan,Lone District,18.570141,121.223159,9/15/2024,Done
PICS-PPph2-R02-119,Free-WIFI for All,Dadda National High School,Dadda,Amulung,Cagayan,Lone District,17.865622,121.73828,9/15/2024,Done
PICS-PPph2-R02-100,Free-WIFI for All,Dassun National High School,Dassun,Solana,Cagayan,Lone District,17.744099,121.709458,9/15/2024,Done
PICS-PPph2-R02-124,Free-WIFI for All,Gadu National High School,Gadu,Solana,Cagayan,Lone District,17.628935,121.609363,9/15/2024,Done
PICS-PPph2-R02-107,Free-WIFI for All,Lagum Integrated School,Nabbabalayan,Peñablanca,Cagayan,Lone District,17.712823,121.851691,9/15/2024,Done
PICS-PPph2-R02-110,Free-WIFI for All,Lakambini Barangay Hall,Lakambini,Tuao,Cagayan,Lone District,17.678059,121.517831,9/15/2024,Done
PICS-PPph2-R02-109,Free-WIFI for All,Lakambini Elementary School,Lakambini,Tuao,Cagayan,Lone District,17.709046,121.538254,9/15/2024,Done
PICS-PPph2-R02-106,Free-WIFI for All,Lapi Barangay Hall,Lapi,Peñablanca,Cagayan,Lone District,17.713021,121.896753,9/15/2024,Done
PICS-PPph2-R02-108,Free-WIFI for All,Minanga Barangay Hall,Minanga,Peñablanca,Cagayan,Lone District,17.715343,121.875207,9/15/2024,Done
PICS-PPph2-R02-098,Free-WIFI for All,Nanauatan Barangay Hall,Nanauatan,Rizal,Cagayan,Lone District,17.845304,121.367368,9/15/2024,Done
PICS-PPph2-R02-103,Free-WIFI for All,Nangulattan Barangay Hall,Nanguilattan,Peñablanca,Cagayan,Lone District,17.806541,121.863945,9/15/2024,Done
